audio_file,gender,age
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4509_VE2.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4509_VE3.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4509_VE4.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4509_VE5.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4509_VV1.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4509_VV2.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4509_VV3.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4509_VV4.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4509_VV5.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VE1.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VE2.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VE3.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VE4.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VE5.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VV1.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VV2.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VV3.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VV4.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4513_VV5.wav,Female,54
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VE1.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VE2.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VE3.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VE4.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VE5.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VV1.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VV2.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VV3.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VV4.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4519_VV5.wav,Male,28
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VE1.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VE2.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VE3.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VE4.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VE5.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VV1.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VV2.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VV3.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VV4.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4528_VV5.wav,Male,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VE1.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VE2.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VE3.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VE4.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VE5.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VV1.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VV2.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VV3.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VV4.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4534_VV5.wav,Male,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VE1.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VE2.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VE3.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VE4.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VE5.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VV1.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VV2.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VV3.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VV4.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4538_VV5.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VE1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VE2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VE3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VE4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VE5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VV1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VV2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VV3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VV4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4540_VV5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VE1.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VE2.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VE3.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VE4.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VE5.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VV1.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VV2.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VV3.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VV4.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4555_VV5.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VE1.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VE2.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VE3.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VE4.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VE5.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VV1.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VV2.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VV3.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VV4.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4568_VV5.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VE1.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VE2.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VE3.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VE4.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VE5.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VV1.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VV2.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VV3.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VV4.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4570_VV5.wav,Female,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VE1.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VE2.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VE3.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VE4.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VE5.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VV1.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VV2.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VV3.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VV4.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4577_VV5.wav,Female,17
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VE1.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VE2.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VE3.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VE4.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VE5.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VV1.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VV2.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VV3.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VV4.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4581_VV5.wav,Male,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VE1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VE2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VE3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VE4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VE5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VV1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VV2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VV3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VV4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4582_VV5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VE1.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VE2.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VE3.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VE4.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VE5.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VV1.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VV2.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VV3.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VV4.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4586_VV5.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VE1.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VE2.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VE3.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VE4.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VE5.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VV1.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VV2.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VV3.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VV4.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4595_VV5.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VE1.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VE2.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VE3.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VE4.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VE5.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VV1.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VV2.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VV3.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VV4.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4604_VV5.wav,Male,41
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VE1.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VE2.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VE3.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VE4.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VE5.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VV1.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VV2.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VV3.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VV4.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4607_VV5.wav,Female,20
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VE1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VE2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VE3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VE4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VE5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VV1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VV2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VV3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VV4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4610_VV5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VE1.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VE2.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VE3.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VE4.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VE5.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VV1.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VV2.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VV3.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VV4.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4620_VV5.wav,Female,23
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VE1.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VE2.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VE3.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VE4.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VE5.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VV1.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VV2.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VV3.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VV4.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4623_VV5.wav,Male,24
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VE1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VE2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VE3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VE4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VE5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VV1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VV2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VV3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VV4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4624_VV5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VE1.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VE2.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VE3.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VE4.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VE5.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VV1.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VV2.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VV3.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VV4.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4627_VV5.wav,Male,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VE1.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VE2.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VE3.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VE4.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VE5.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VV1.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VV2.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VV3.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VV4.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4635_VV5.wav,Female,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VE1.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VE2.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VE3.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VE4.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VE5.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VV1.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VV2.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VV3.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VV4.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4638_VV5.wav,Female,22
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VE1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VE2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VE3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VE4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VE5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VV1.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VV2.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VV3.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VV4.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4643_VV5.wav,Male,19
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4645_VE1.wav,Female,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4645_VE2.wav,Female,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4645_VE3.wav,Female,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4645_VE4.wav,Female,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4645_VE5.wav,Female,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4645_VV1.wav,Female,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4645_VV2.wav,Female,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4645_VV3.wav,Female,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4645_VV4.wav,Female,21
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VE1.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VE2.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VE3.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VE4.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VE5.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VV1.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VV2.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VV3.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VV4.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4649_VV5.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VE1.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VE2.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VE3.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VE4.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VE5.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VV1.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VV2.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VV3.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VV4.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4650_VV5.wav,Female,18
../audioData/BVCVoice/S_02_voice/S_02/multiple_sentences/S_02_4661_VE1.wav,Male,22
